OrchardDesc,PIN,Manager,OrchardGroup,Planting code,Variety,Root stock,Growing system,Row spacing,Tree spacing,# trees,Hectares,Growing method,Mgmt. area,Prod. site,Clearance,Tags (season)
IND-Te Wairua,R2915,,Independent Sector,TEWAIRUA-A,Rockit,M9,,1.5,3,7222,3.25,Conventional,A,A,29/02 - 11/03,
IND-Te Wairua,R2915,,Independent Sector,TEWAIRUA-B,Rockit,M9,,1.5,3,7222,3.25,Conventional,B,A,29/02 - 11/03,
IND - Tukituki Orchards,R1262,,Independent Sector,TKTKI A,Rockit,M9,,2.7,1.6,6250,2.7,Conventional,A,A,23/02 - 05/03,
IND - Tukituki Orchards,R1262,,Independent Sector,TKTKI C,Rockit,,,2.7,1.6,6967,3.009,Conventional,C,C,05/03 - 07/03,
IND - Tukituki Orchards,R1262,,Independent Sector,TKTKI D,Rockit,,,2.7,1.6,6951,3.002,Conventional,D,D,25/02 - 07/03,
IND - Tukituki Orchards,R1262,,Independent Sector,TKTKI F,Rockit,,,2.7,1.6,6280,2.71,Conventional,F,F,23/02 - 05/03,
IND - Tukituki Orchards,R1262,,Independent Sector,TKTKI G,Rockit,,,2.7,1.6,2821,1.218,Conventional,G,G,23/02 - 05/03,
Te Aute Road North,R1233,Todd Blackman,Havelock Sector,TRN A1,Rockit,M.9/M.26,Spindle,3.7,1.5,1884,1.109,Conventional,A1,A,23/02 - 05/03,
Te Aute Road North,R1233,Todd Blackman,Havelock Sector,TRN A2,Rockit,M.9/M.26,Spindle,3.7,1.5,1835,1.079,Conventional,A2,A,23/02 - 05/03,
Te Aute Road North,R1233,Todd Blackman,Havelock Sector,TRN B1,Rockit,M.9/M.26,Spindle,3.7,1.5,2088,1.393,Conventional,B1,B,19/02 - 01/03,
Te Aute Road North,R1233,Todd Blackman,Havelock Sector,TRN B2,Rockit,M.9/M.26,Spindle,3.7,1.5,1986,1.359,Conventional,B2,B,19/02 - 01/03,
Te Aute Road South,R2668,Todd Blackman,Havelock Sector,TRS A,Rockit,M.9,Spindle,3.5,1.4,4495,2.48,Conventional,A,A,27/02 - 09/03,
IND - Tubbies Orchard,R2943,,Independent Sector,TUB-A,Rockit,M9,,,,2618,1.32,Conventional,A,A,02/03 - 13/03,
IND - Tubbies Orchard,R2943,,Independent Sector,TUB-B,Rockit,M9,,,,2618,1.32,Conventional,B,A,02/03 - 13/03,
IND - Tubbies Orchard,R2943,,Independent Sector,TUB-C,Rockit,M9,,,,2618,1.32,Conventional,C,A,02/03 - 13/03,
IND - Tubbies Orchard,R2943,,Independent Sector,TUB-D,Rockit,M9,,,,2618,1.32,Conventional,D,A,02/03 - 13/03,
IND - Tuki Orchard,R1222,,Independent Sector,TUK TATJTO,Rockit,M9,,4,1.8,130,0.1,Conventional,A,A,,
IND - Tuki Orchard,R1222,,Independent Sector,TUK TQTR,Rockit,M26,,4,2,380,0.304,Conventional,Q,B,,
IND - Tuki Orchard,R1222,,Independent Sector,TUK TS,Rockit,MM106,,4.2,2.5,550,0.578,Conventional,S,A,,
IND - Turley Farms,R2962,,Independent Sector,TURLEY A1,Rockit,M9,,1.5,2.8,10005,4.2,Conventional,A1,A,,
IND - Turley Farms,R2962,,Independent Sector,TURLEY B1,Rockit,M9,,1.5,2.8,13457,5.65,Conventional,B1,A,,
IND - Turley Farms,R2962,,Independent Sector,TURLEY C1,Rockit,CG202,,1.5,2.8,12593,5.29,Conventional,C1,A,,
IND - Turley Farms,R2962,,Independent Sector,TURLEY D1,Rockit,CG202,,1.5,2.8,11300,4.75,Conventional,D1,A,,
Valley,R2919,Andrew Culver,Maraekakaho Sector,VALLEY A1,Rockit,M.9,2D,3,1.4,5600,2.487,Conventional,A1,A,18/02 - 26/02,
Valley,R2919,Andrew Culver,Maraekakaho Sector,VALLEY A2,Rockit,M.9,2D,3,1.4,6335,2.841,Conventional,A2,A,15/02 - 26/02,
Valley,R2919,Andrew Culver,Maraekakaho Sector,VALLEY B1,Rockit,M.9,2D,3,1.4,8022,3.653,Conventional,B1,B,15/02 - 26/02,
Valley,R2919,Andrew Culver,Maraekakaho Sector,VALLEY B2,Rockit,M.9,2D,3,1.4,9050,3.886,Conventional,B2,B,15/02 - 26/02,
Valley,R2919,Andrew Culver,Maraekakaho Sector,VALLEY B3,Rockit,M.9,2D,3,1.4,3042,1.381,Conventional,B3,B,19/02 - 01/03,
Valley,R2919,Andrew Culver,Maraekakaho Sector,VALLEY C1,Rockit,M.9,2D,3,1.4,8011,3.518,Conventional,C1,C,15/02 - 26/02,
Valley,R2919,Andrew Culver,Maraekakaho Sector,VALLEY C2,Rockit,M.9,2D,3,1.4,8076,3.556,Conventional,C2,C,15/02 - 26/02,
Valley,R2919,Andrew Culver,Maraekakaho Sector,VALLEY C3,Rockit,M.9,2D,3,1.4,4988,2.211,Conventional,C3,C,19/02 - 01/03,
Valley,R2919,Andrew Culver,Maraekakaho Sector,VALLEY D1,Rockit,M.9,2D,3,1.4,8798,3.875,Conventional,D1,D,05/03 - 16/03,
Valley,R2919,Andrew Culver,Maraekakaho Sector,VALLEY D2,Rockit,M.9,2D,3,1.4,8072,3.55,Conventional,D2,D,05/03 - 16/03,
Valley,R2919,Andrew Culver,Maraekakaho Sector,VALLEY D3,Rockit,M.9,2D,3,1.4,7157,3.167,Conventional,D3,D,05/03 - 16/03,
Valley,R2919,Andrew Culver,Maraekakaho Sector,VALLEY E1,Rockit,M.9,2D,3,1.4,7025,3.207,Conventional,E1,E,09/03 - 20/03,
Valley,R2919,Andrew Culver,Maraekakaho Sector,VALLEY E2,Rockit,M.9,2D,3,1.4,8019,3.517,Conventional,E2,E,09/03 - 20/03,
Valley,R2919,Andrew Culver,Maraekakaho Sector,VALLEY E3,Rockit,M.9,2D,3,1.4,7674,3.392,Conventional,E3,E,09/03 - 20/03,
Valley,R2919,Andrew Culver,Maraekakaho Sector,VALLEY E4,Rockit,M.9,2D,3,1.4,1812,0.828,Conventional,E4,E,09/03 - 20/03,
Valley,R2919,Andrew Culver,Maraekakaho Sector,VALLEY F1,Rockit,M.9,2D,3,1.4,5263,2.329,Conventional,F1,F,02/03 - 13/03,
Valley,R2919,Andrew Culver,Maraekakaho Sector,VALLEY F2,Rockit,M.9,2D,3,1.4,7885,3.443,Conventional,F2,F,02/03 - 13/03,
Valley,R2919,Andrew Culver,Maraekakaho Sector,VALLEY F3,Rockit,M.9,2D,3,1.4,4301,1.886,Conventional,F3,F,02/03 - 13/03,
Valley,R2919,Andrew Culver,Maraekakaho Sector,VALLEY G1,Rockit,M.9,2D,3,1.4,4945,2.196,Conventional,G1,G,01/03 - 12/03,
Valley,R2919,Andrew Culver,Maraekakaho Sector,VALLEY G2,Rockit,M.9,2D,3,1.4,8007,3.472,Conventional,G2,G,01/03 - 12/03,
Valley,R2919,Andrew Culver,Maraekakaho Sector,VALLEY G3,Rockit,M.9,2D,3,1.4,5466,2.561,Conventional,G3,G,01/03 - 12/03,
Valley,R2919,Andrew Culver,Maraekakaho Sector,VALLEY H1,Rockit,CG202,Spindle,3,1.4,1406,0.623,Conventional,H1,H,26/02 - 08/03,
Valley,R2919,Andrew Culver,Maraekakaho Sector,VALLEY H2,Rockit,M.9 ,2D,3,1.4,4567,2.02,Conventional,H2,H,26/02 - 08/03,
Valley,R2919,Andrew Culver,Maraekakaho Sector,VALLEY H3,Rockit,M.9,2D,3,1.4,6960,3.134,Conventional,H3,H,26/02 - 08/03,
Valley,R2919,Andrew Culver,Maraekakaho Sector,VALLEY H4,Rockit,M.9,2D,3,1.4,2694,1.228,Conventional,H4,H,26/02 - 08/03,
IND - Waipatu,R2873,,Independent Sector,WAI-WPR1,Rockit,M9,2D,2.8,1.5,4725,1.98,Conventional,WPR1,A,29/02 - 11/03,
IND - Waipatu,R2873,,Independent Sector,WAI-WPR2,Rockit,M9,2D,2.8,1.5,11077,4.65,Conventional,WPR2,B,09/03 - 20/03,
IND - Waipatu,R2873,,Independent Sector,WAI-WPR3,Rockit,M9,2D,2.8,1.5,12247,5.14,Conventional,WPR3,C,05/03 - 16/03,
IND - Waima Orchard ,R1096,,Independent Sector,WAIMA-C,Rockit,CG202,,3,2,350,0,Conventional,C,C,,
Wharerangi,R1936,Shane Crawford,Crownthorpe Sector,WHAR A1,Rockit,MM.106,Spindle,4.5,2.5,1858,1.55,Conventional,A1,A,21/02 - 28/02,
Wharerangi,R1936,Shane Crawford,Crownthorpe Sector,WHAR A2,Rockit,MM.106,Spindle,4.5,2.5,1365,1.3,Conventional,A2,A,21/02 - 28/02,
Wharerangi,R1936,Shane Crawford,Crownthorpe Sector,WHAR B1,Rockit,M.9,Spindle,4.5,2,684,0.71,Conventional,B1,B,15/02 - 26/02,
Wharerangi,R1936,Shane Crawford,Crownthorpe Sector,WHAR B2,Rockit,MM.106,Spindle,4.5,2,739,0.71,Conventional,B2,B,15/02 - 26/02,
Wharerangi,R1936,Shane Crawford,Crownthorpe Sector,WHAR C1,Rockit,MM.106,Spindle,4.5,2.5,979,0.67,Conventional,C1,C,21/02 - 28/02,
Wharerangi,R1936,Shane Crawford,Crownthorpe Sector,WHAR C2,Rockit,MM.106,Spindle,4.5,2.5,1090,0.67,Conventional,C2,C,21/02 - 28/02,
Wharerangi,R1936,Shane Crawford,Crownthorpe Sector,WHAR D,Rockit,M.9,Spindle,3,1.4,2460,1.07,Conventional,D,D,15/02 - 26/02,
IND - Willowbank Orchard,R1095,,Independent Sector,WIL-BACK,Rockit,M.9,,3.5,1.5,4000,2.1,Conventional,C,C,13/03 - 24/03,
IND - Willowbank Orchard,R1095,,Independent Sector,WIL-FRONT,Rockit,M.9,,3.5,1.5,3800,1.995,Conventional,B,B,13/03 - 24/03,
IND - Wi Pere Trust,R2954,,Independent Sector,WIP-S1ROC,Rockit,M9,,,,24000,10,Conventional,S1ROC,A,29/01 - 20/02,
IND - Wi Pere Trust,R2954,,Independent Sector,WIP-S2ROC,Rockit,M9,,,,24000,10,Conventional,S2ROC,A,11/02 - 22/02,
IND - Williams Road,R2967,,Independent Sector,WLM-A,Rockit,M9,,2.8,1.6,8500,3.88,Conventional,A,A,10/03 - 21/03,
IND - Williams Road,R2967,,Independent Sector,WLM-B,Rockit,M9,,2.8,1.6,9500,4.32,Conventional,B,B,10/03 - 21/03,
IND - Waimea - Home Block,R1651,,Independent Sector,WMH-CWEST,Rockit,CG202,,1.1,2.5,4588,1.76,Conventional,C,C,,
IND - Waimea - Home Block,R1651,,Independent Sector,WMH-DSOUTH,Rockit,MM106,,1.1,3.5,1494,0.57,Conventional,D,D,,
IND - Waimea - Home Block,R1651,,Independent Sector,WMH-FWEST,Rockit,M9,,1.4,3.5,2479,1.22,Conventional,,,,
